http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Lusitano_ITQB_shoot		'Shoot of a 1-2 weeks old rice seedling (Lusitano variety), germinated from seeds from plants cultivated in Italy'			'shoot_system:PO:0009006'	'seedling_development_stage:PO_0007131'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Lusitano_ITQB_shoot'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Macarico_ITQB_shoot		'Shoot of a 1-2 weeks old rice seedling (Macarico variety), germinated from seeds from plants cultivated in Portugal'			'shoot_system:PO:0009006'	'seedling_development_stage:PO_0007131'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Macarico_ITQB_shoot'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Manobi_ITQB_shoot		'Shoot of a 1-2 weeks old rice seedling (Manobi variety), germinated from seeds from plants cultivated in France'			'shoot_system:PO:0009006'	'seedling_development_stage:PO_0007131'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Manobi_ITQB_shoot'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ronaldo_ITQB_shoot		'Shoot of a 1-2 weeks old rice seedling (Ronaldo variety), germinated from seeds from plants cultivated in Italy'			'shoot_system:PO:0009006'	'seedling_development_stage:PO_0007131'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ronaldo_ITQB_shoot'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:SuperBasmati_ITQB_shoot		'Shoot of a 1-2 weeks old rice seedling (SuperBasmati variety), germinated from seeds from plants cultivated in India'			'shoot_system:PO:0009006'	'seedling_development_stage:PO_0007131'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:SuperBasmati_ITQB_shoot'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Teti_ITQB_shoot		'Shoot of a 1-2 weeks old rice seedling (Teti variety), germinated from seeds from plants cultivated in Italy'			'shoot_system:PO:0009006'	'seedling_development_stage:PO_0007131'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Teti_ITQB_shoot'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ulisse_ITQB_shoot		'Shoot of a 1-2 weeks old rice seedling (Ulisse variety), germinated from seeds from plants cultivated in Italy'			'shoot_system:PO:0009006'	'seedling_development_stage:PO_0007131'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Ulisse_ITQB_shoot'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_brown_grain		'Dehulled rough rice (Albatros variety) obtained by dehusking in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_brown_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_white_grain		'Milled rice grain (Albatros variety) obtained by polishing brown grain in a Satake laboratory mill (THU, Satake, Taito, Japan).'			'endosperm:PO:0009089'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_white_grain'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_whole_flour		'Whole mill flour (Albatros variety) obtained by milling brown grain in Cyclone Sample Mill (Falling number 3100,Perten, Sweden), with a 0.8 mm screen.'			'caryopsis_fruit:PO:0030104'	'dry_seed_stage:PO_0001040'	'http://brapi.biodata.pt/raiz/Sample_TRACE_RICE:Albatros_INIAV_whole_flour'	'Sample'	'Entity|MaterialSample|NamedThing|PhysicalEntity|Sample'
