http://brapi.biodata.pt/raiz/Study_TRACE-RICE:genomic_data_ITQB			'http://brapi.biodata.pt/raiz/Study_TRACE-RICE:genomic_data_ITQB'	'id'	'Entity|InformationContentEntity|NamedThing|Study'
http://brapi.biodata.pt/raiz/Study_TRACE-RICE:physico-chemical_data_INIAV			'http://brapi.biodata.pt/raiz/Study_TRACE-RICE:physico-chemical_data_INIAV'	'id'	'Entity|InformationContentEntity|NamedThing|Study'
